vehicle_id,travel_sequences,trip_repetitions,total_distance_km,terminal_time_s,stop_time_s,travel_time_s,idling_time_s,trip_id
1011F110_10,"[{'start_time': '00:00:00', 'end_time': '06:00:00', 'offset_from_start': 0, 'status': 'idling'}, {'start_time': '06:00:00', 'end_time': '06:11:47', 'offset_from_start': 3000, 'status': 'operating'}, {'start_time': '06:11:47', 'end_time': '07:13:34', 'offset_from_start': 0, 'status': 'operating'}, {'start_time': '07:13:34', 'end_time': '08:15:21', 'offset_from_start': 0, 'status': 'operating'}, {'start_time': '08:15:21', 'end_time': '09:00:00', 'offset_from_start': 0, 'status': 'operating'}, {'start_time': '00:00:00', 'end_time': '15:00:00', 'offset_from_start': 0, 'status': 'idling'}, {'start_time': '15:00:00', 'end_time': '15:11:47', 'offset_from_start': 3000, 'status': 'operating'}, {'start_time': '15:11:47', 'end_time': '16:13:34', 'offset_from_start': 0, 'status': 'operating'}, {'start_time': '16:13:34', 'end_time': '17:15:21', 'offset_from_start': 0, 'status': 'operating'}, {'start_time': '17:15:21', 'end_time': '18:17:08', 'offset_from_start': 0, 'status': 'operating'}, {'start_time': '18:17:08', 'end_time': '19:18:55', 'offset_from_start': 0, 'status': 'operating'}, {'start_time': '19:18:55', 'end_time': '20:20:42', 'offset_from_start': 0, 'status': 'operating'}, {'start_time': '20:20:42', 'end_time': '21:00:00', 'offset_from_start': 0, 'status': 'operating'}]",8.740221203129217,114.39606707920616,16082.007013757757,4020.501753439443,12297.491232802808,75600.0,1011F110
1011F110_11,"[{'start_time': '00:00:00', 'end_time': '06:00:00', 'offset_from_start': 0, 'status': 'idling'}, {'start_time': '06:00:00', 'end_time': '06:06:47', 'offset_from_start': 3300, 'status': 'operating'}, {'start_time': '06:06:47', 'end_time': '07:08:34', 'offset_from_start': 0, 'status': 'operating'}, {'start_time': '07:08:34', 'end_time': '08:10:21', 'offset_from_start': 0, 'status': 'operating'}, {'start_time': '08:10:21', 'end_time': '09:00:00', 'offset_from_start': 0, 'status': 'operating'}, {'start_time': '00:00:00', 'end_time': '15:00:00', 'offset_from_start': 0, 'status': 'idling'}, {'start_time': '15:00:00', 'end_time': '15:06:47', 'offset_from_start': 3300, 'status': 'operating'}, {'start_time': '15:06:47', 'end_time': '16:08:34', 'offset_from_start': 0, 'status': 'operating'}, {'start_time': '16:08:34', 'end_time': '17:10:21', 'offset_from_start': 0, 'status': 'operating'}, {'start_time': '17:10:21', 'end_time': '18:12:08', 'offset_from_start': 0, 'status': 'operating'}, {'start_time': '18:12:08', 'end_time': '19:13:55', 'offset_from_start': 0, 'status': 'operating'}, {'start_time': '19:13:55', 'end_time': '20:15:42', 'offset_from_start': 0, 'status': 'operating'}, {'start_time': '20:15:42', 'end_time': '21:00:00', 'offset_from_start': 0, 'status': 'operating'}]",8.740221203129215,114.39606707920616,16082.007013757757,4020.50175343944,12297.491232802806,75600.0,1011F110
1107D110_0,"[{'start_time': '00:00:00', 'end_time': '06:00:00', 'offset_from_start': 0, 'status': 'idling'}, {'start_time': '06:00:00', 'end_time': '07:34:25', 'offset_from_start': 0, 'status': 'operating'}, {'start_time': '07:34:25', 'end_time': '09:00:00', 'offset_from_start': 0, 'status': 'operating'}, {'start_time': '00:00:00', 'end_time': '09:00:00', 'offset_from_start': 0, 'status': 'idling'}, {'start_time': '09:00:00', 'end_time': '10:34:25', 'offset_from_start': 0, 'status': 'operating'}, {'start_time': '10:34:25', 'end_time': '12:08:50', 'offset_from_start': 0, 'status': 'operating'}, {'start_time': '12:08:50', 'end_time': '13:43:15', 'offset_from_start': 0, 'status': 'operating'}, {'start_time': '13:43:15', 'end_time': '15:00:00', 'offset_from_start': 0, 'status': 'operating'}, {'start_time': '00:00:00', 'end_time': '15:00:00', 'offset_from_start': 0, 'status': 'idling'}, {'start_time': '15:00:00', 'end_time': '16:34:25', 'offset_from_start': 0, 'status': 'operating'}, {'start_time': '16:34:25', 'end_time': '18:08:50', 'offset_from_start': 0, 'status': 'operating'}, {'start_time': '18:08:50', 'end_time': '19:43:15', 'offset_from_start': 0, 'status': 'operating'}, {'start_time': '19:43:15', 'end_time': '21:00:00', 'offset_from_start': 0, 'status': 'operating'}]",9.532215357458078,251.4641182194162,17539.27625772286,6863.195057369821,29597.52868490733,108000.0,1107D110
1107D110_1,"[{'start_time': '00:00:00', 'end_time': '06:00:00', 'offset_from_start': 0, 'status': 'idling'}, {'start_time': '06:00:00', 'end_time': '07:29:25', 'offset_from_start': 300, 'status': 'operating'}, {'start_time': '07:29:25', 'end_time': '09:00:00', 'offset_from_start': 0, 'status': 'operating'}, {'start_time': '00:00:00', 'end_time': '09:00:00', 'offset_from_start': 0, 'status': 'idling'}, {'start_time': '09:00:00', 'end_time': '10:19:25', 'offset_from_start': 900, 'status': 'operating'}, {'start_time': '10:19:25', 'end_time': '11:53:50', 'offset_from_start': 0, 'status': 'operating'}, {'start_time': '11:53:50', 'end_time': '13:28:15', 'offset_from_start': 0, 'status': 'operating'}, {'start_time': '13:28:15', 'end_time': '15:00:00', 'offset_from_start': 0, 'status': 'operating'}, {'start_time': '00:00:00', 'end_time': '15:00:00', 'offset_from_start': 0, 'status': 'idling'}, {'start_time': '15:00:00', 'end_time': '16:29:25', 'offset_from_start': 300, 'status': 'operating'}, {'start_time': '16:29:25', 'end_time': '18:03:50', 'offset_from_start': 0, 'status': 'operating'}, {'start_time': '18:03:50', 'end_time': '19:38:15', 'offset_from_start': 0, 'status': 'operating'}, {'start_time': '19:38:15', 'end_time': '21:00:00', 'offset_from_start': 0, 'status': 'operating'}]",9.532215357458078,251.46411821941612,17539.27625772286,6863.195057369828,29597.528684907338,108000.0,1107D110
1107D110_2,"[{'start_time': '00:00:00', 'end_time': '06:00:00', 'offset_from_start': 0, 'status': 'idling'}, {'start_time': '06:00:00', 'end_time': '07:24:25', 'offset_from_start': 600, 'status': 'operating'}, {'start_time': '07:24:25', 'end_time': '08:58:50', 'offset_from_start': 0, 'status': 'operating'}, {'start_time': '08:58:50', 'end_time': '09:00:00', 'offset_from_start': 0, 'status': 'operating'}, {'start_time': '00:00:00', 'end_time': '09:00:00', 'offset_from_start': 0, 'status': 'idling'}, {'start_time': '09:00:00', 'end_time': '10:04:25', 'offset_from_start': 1800, 'status': 'operating'}, {'start_time': '10:04:25', 'end_time': '11:38:50', 'offset_from_start': 0, 'status': 'operating'}, {'start_time': '11:38:50', 'end_time': '13:13:15', 'offset_from_start': 0, 'status': 'operating'}, {'start_time': '13:13:15', 'end_time': '14:47:40', 'offset_from_start': 0, 'status': 'operating'}, {'start_time': '14:47:40', 'end_time': '15:00:00', 'offset_from_start': 0, 'status': 'operating'}, {'start_time': '00:00:00', 'end_time': '15:00:00', 'offset_from_start': 0, 'status': 'idling'}, {'start_time': '15:00:00', 'end_time': '16:24:25', 'offset_from_start': 600, 'status': 'operating'}, {'start_time': '16:24:25', 'end_time': '17:58:50', 'offset_from_start': 0, 'status': 'operating'}, {'start_time': '17:58:50', 'end_time': '19:33:15', 'offset_from_start': 0, 'status': 'operating'}, {'start_time': '19:33:15', 'end_time': '21:00:00', 'offset_from_start': 0, 'status': 'operating'}]",9.532215357458076,251.46411821941615,17539.27625772286,6863.195057369811,29597.52868490731,108000.0,1107D110
1107D110_3,"[{'start_time': '00:00:00', 'end_time': '06:00:00', 'offset_from_start': 0, 'status': 'idling'}, {'start_time': '06:00:00', 'end_time': '07:19:25', 'offset_from_start': 900, 'status': 'operating'}, {'start_time': '07:19:25', 'end_time': '08:53:50', 'offset_from_start': 0, 'status': 'operating'}, {'start_time': '08:53:50', 'end_time': '09:00:00', 'offset_from_start': 0, 'status': 'operating'}, {'start_time': '00:00:00', 'end_time': '09:00:00', 'offset_from_start': 0, 'status': 'idling'}, {'start_time': '09:00:00', 'end_time': '09:49:25', 'offset_from_start': 2700, 'status': 'operating'}, {'start_time': '09:49:25', 'end_time': '11:23:50', 'offset_from_start': 0, 'status': 'operating'}, {'start_time': '11:23:50', 'end_time': '12:58:15', 'offset_from_start': 0, 'status': 'operating'}, {'start_time': '12:58:15', 'end_time': '14:32:40', 'offset_from_start': 0, 'status': 'operating'}, {'start_time': '14:32:40', 'end_time': '15:00:00', 'offset_from_start': 0, 'status': 'operating'}, {'start_time': '00:00:00', 'end_time': '15:00:00', 'offset_from_start': 0, 'status': 'idling'}, {'start_time': '15:00:00', 'end_time': '16:19:25', 'offset_from_start': 900, 'status': 'operating'}, {'start_time': '16:19:25', 'end_time': '17:53:50', 'offset_from_start': 0, 'status': 'operating'}, {'start_time': '17:53:50', 'end_time': '19:28:15', 'offset_from_start': 0, 'status': 'operating'}, {'start_time': '19:28:15', 'end_time': '21:00:00', 'offset_from_start': 0, 'status': 'operating'}]",9.532215357458076,251.46411821941612,17539.276257722857,6863.195057369818,29597.528684907338,108000.0,1107D110
1107D110_4,"[{'start_time': '00:00:00', 'end_time': '06:00:00', 'offset_from_start': 0, 'status': 'idling'}, {'start_time': '06:00:00', 'end_time': '07:14:25', 'offset_from_start': 1200, 'status': 'operating'}, {'start_time': '07:14:25', 'end_time': '08:48:50', 'offset_from_start': 0, 'status': 'operating'}, {'start_time': '08:48:50', 'end_time': '09:00:00', 'offset_from_start': 0, 'status': 'operating'}, {'start_time': '00:00:00', 'end_time': '09:00:00', 'offset_from_start': 0, 'status': 'idling'}, {'start_time': '09:00:00', 'end_time': '09:34:25', 'offset_from_start': 3600, 'status': 'operating'}, {'start_time': '09:34:25', 'end_time': '11:08:50', 'offset_from_start': 0, 'status': 'operating'}, {'start_time': '11:08:50', 'end_time': '12:43:15', 'offset_from_start': 0, 'status': 'operating'}, {'start_time': '12:43:15', 'end_time': '14:17:40', 'offset_from_start': 0, 'status': 'operating'}, {'start_time': '14:17:40', 'end_time': '15:00:00', 'offset_from_start': 0, 'status': 'operating'}, {'start_time': '00:00:00', 'end_time': '15:00:00', 'offset_from_start': 0, 'status': 'idling'}, {'start_time': '15:00:00', 'end_time': '16:14:25', 'offset_from_start': 1200, 'status': 'operating'}, {'start_time': '16:14:25', 'end_time': '17:48:50', 'offset_from_start': 0, 'status': 'operating'}, {'start_time': '17:48:50', 'end_time': '19:23:15', 'offset_from_start': 0, 'status': 'operating'}, {'start_time': '19:23:15', 'end_time': '20:57:40', 'offset_from_start': 0, 'status': 'operating'}, {'start_time': '20:57:40', 'end_time': '21:00:00', 'offset_from_start': 0, 'status': 'operating'}]",9.532215357458075,251.46411821941612,17539.27625772286,6863.195057369818,29597.52868490732,108000.0,1107D110
1107D110_5,"[{'start_time': '00:00:00', 'end_time': '06:00:00', 'offset_from_start': 0, 'status': 'idling'}, {'start_time': '06:00:00', 'end_time': '07:09:25', 'offset_from_start': 1500, 'status': 'operating'}, {'start_time': '07:09:25', 'end_time': '08:43:50', 'offset_from_start': 0, 'status': 'operating'}, {'start_time': '08:43:50', 'end_time': '09:00:00', 'offset_from_start': 0, 'status': 'operating'}, {'start_time': '00:00:00', 'end_time': '09:00:00', 'offset_from_start': 0, 'status': 'idling'}, {'start_time': '09:00:00', 'end_time': '09:19:25', 'offset_from_start': 4500, 'status': 'operating'}, {'start_time': '09:19:25', 'end_time': '10:53:50', 'offset_from_start': 0, 'status': 'operating'}, {'start_time': '10:53:50', 'end_time': '12:28:15', 'offset_from_start': 0, 'status': 'operating'}, {'start_time': '12:28:15', 'end_time': '14:02:40', 'offset_from_start': 0, 'status': 'operating'}, {'start_time': '14:02:40', 'end_time': '15:00:00', 'offset_from_start': 0, 'status': 'operating'}, {'start_time': '00:00:00', 'end_time': '15:00:00', 'offset_from_start': 0, 'status': 'idling'}, {'start_time': '15:00:00', 'end_time': '16:09:25', 'offset_from_start': 1500, 'status': 'operating'}, {'start_time': '16:09:25', 'end_time': '17:43:50', 'offset_from_start': 0, 'status': 'operating'}, {'start_time': '17:43:50', 'end_time': '19:18:15', 'offset_from_start': 0, 'status': 'operating'}, {'start_time': '19:18:15', 'end_time': '20:52:40', 'offset_from_start': 0, 'status': 'operating'}, {'start_time': '20:52:40', 'end_time': '21:00:00', 'offset_from_start': 0, 'status': 'operating'}]",9.532215357458075,251.46411821941615,17539.27625772286,6863.195057369828,29597.528684907327,108000.0,1107D110
1107D110_6,"[{'start_time': '00:00:00', 'end_time': '06:00:00', 'offset_from_start': 0, 'status': 'idling'}, {'start_time': '06:00:00', 'end_time': '07:04:25', 'offset_from_start': 1800, 'status': 'operating'}, {'start_time': '07:04:25', 'end_time': '08:38:50', 'offset_from_start': 0, 'status': 'operating'}, {'start_time': '08:38:50', 'end_time': '09:00:00', 'offset_from_start': 0, 'status': 'operating'}, {'start_time': '00:00:00', 'end_time': '15:00:00', 'offset_from_start': 0, 'status': 'idling'}, {'start_time': '15:00:00', 'end_time': '16:04:25', 'offset_from_start': 1800, 'status': 'operating'}, {'start_time': '16:04:25', 'end_time': '17:38:50', 'offset_from_start': 0, 'status': 'operating'}, {'start_time': '17:38:50', 'end_time': '19:13:15', 'offset_from_start': 0, 'status': 'operating'}, {'start_time': '19:13:15', 'end_time': '20:47:40', 'offset_from_start': 0, 'status': 'operating'}, {'start_time': '20:47:40', 'end_time': '21:00:00', 'offset_from_start': 0, 'status': 'operating'}]",5.719329214474845,150.87847093164967,10523.565754633717,4117.917034421888,17758.517210944403,75600.0,1107D110
1107D110_7,"[{'start_time': '00:00:00', 'end_time': '06:00:00', 'offset_from_start': 0, 'status': 'idling'}, {'start_time': '06:00:00', 'end_time': '06:59:25', 'offset_from_start': 2100, 'status': 'operating'}, {'start_time': '06:59:25', 'end_time': '08:33:50', 'offset_from_start': 0, 'status': 'operating'}, {'start_time': '08:33:50', 'end_time': '09:00:00', 'offset_from_start': 0, 'status': 'operating'}, {'start_time': '00:00:00', 'end_time': '15:00:00', 'offset_from_start': 0, 'status': 'idling'}, {'start_time': '15:00:00', 'end_time': '15:59:25', 'offset_from_start': 2100, 'status': 'operating'}, {'start_time': '15:59:25', 'end_time': '17:33:50', 'offset_from_start': 0, 'status': 'operating'}, {'start_time': '17:33:50', 'end_time': '19:08:15', 'offset_from_start': 0, 'status': 'operating'}, {'start_time': '19:08:15', 'end_time': '20:42:40', 'offset_from_start': 0, 'status': 'operating'}, {'start_time': '20:42:40', 'end_time': '21:00:00', 'offset_from_start': 0, 'status': 'operating'}]",5.719329214474845,150.87847093164964,10523.565754633717,4117.9170344218865,17758.517210944392,75600.0,1107D110
1107D110_8,"[{'start_time': '00:00:00', 'end_time': '06:00:00', 'offset_from_start': 0, 'status': 'idling'}, {'start_time': '06:00:00', 'end_time': '06:54:25', 'offset_from_start': 2400, 'status': 'operating'}, {'start_time': '06:54:25', 'end_time': '08:28:50', 'offset_from_start': 0, 'status': 'operating'}, {'start_time': '08:28:50', 'end_time': '09:00:00', 'offset_from_start': 0, 'status': 'operating'}, {'start_time': '00:00:00', 'end_time': '15:00:00', 'offset_from_start': 0, 'status': 'idling'}, {'start_time': '15:00:00', 'end_time': '15:54:25', 'offset_from_start': 2400, 'status': 'operating'}, {'start_time': '15:54:25', 'end_time': '17:28:50', 'offset_from_start': 0, 'status': 'operating'}, {'start_time': '17:28:50', 'end_time': '19:03:15', 'offset_from_start': 0, 'status': 'operating'}, {'start_time': '19:03:15', 'end_time': '20:37:40', 'offset_from_start': 0, 'status': 'operating'}, {'start_time': '20:37:40', 'end_time': '21:00:00', 'offset_from_start': 0, 'status': 'operating'}]",5.719329214474846,150.8784709316497,10523.565754633715,4117.917034421882,17758.5172109444,75600.0,1107D110
1107D110_9,"[{'start_time': '00:00:00', 'end_time': '06:00:00', 'offset_from_start': 0, 'status': 'idling'}, {'start_time': '06:00:00', 'end_time': '06:49:25', 'offset_from_start': 2700, 'status': 'operating'}, {'start_time': '06:49:25', 'end_time': '08:23:50', 'offset_from_start': 0, 'status': 'operating'}, {'start_time': '08:23:50', 'end_time': '09:00:00', 'offset_from_start': 0, 'status': 'operating'}, {'start_time': '00:00:00', 'end_time': '15:00:00', 'offset_from_start': 0, 'status': 'idling'}, {'start_time': '15:00:00', 'end_time': '15:49:25', 'offset_from_start': 2700, 'status': 'operating'}, {'start_time': '15:49:25', 'end_time': '17:23:50', 'offset_from_start': 0, 'status': 'operating'}, {'start_time': '17:23:50', 'end_time': '18:58:15', 'offset_from_start': 0, 'status': 'operating'}, {'start_time': '18:58:15', 'end_time': '20:32:40', 'offset_from_start': 0, 'status': 'operating'}, {'start_time': '20:32:40', 'end_time': '21:00:00', 'offset_from_start': 0, 'status': 'operating'}]",5.719329214474846,150.87847093164967,10523.565754633717,4117.917034421889,17758.517210944403,75600.0,1107D110
1107D110_10,"[{'start_time': '00:00:00', 'end_time': '06:00:00', 'offset_from_start': 0, 'status': 'idling'}, {'start_time': '06:00:00', 'end_time': '06:44:25', 'offset_from_start': 3000, 'status': 'operating'}, {'start_time': '06:44:25', 'end_time': '08:18:50', 'offset_from_start': 0, 'status': 'operating'}, {'start_time': '08:18:50', 'end_time': '09:00:00', 'offset_from_start': 0, 'status': 'operating'}, {'start_time': '00:00:00', 'end_time': '15:00:00', 'offset_from_start': 0, 'status': 'idling'}, {'start_time': '15:00:00', 'end_time': '15:44:25', 'offset_from_start': 3000, 'status': 'operating'}, {'start_time': '15:44:25', 'end_time': '17:18:50', 'offset_from_start': 0, 'status': 'operating'}, {'start_time': '17:18:50', 'end_time': '18:53:15', 'offset_from_start': 0, 'status': 'operating'}, {'start_time': '18:53:15', 'end_time': '20:27:40', 'offset_from_start': 0, 'status': 'operating'}, {'start_time': '20:27:40', 'end_time': '21:00:00', 'offset_from_start': 0, 'status': 'operating'}]",5.719329214474846,150.87847093164967,10523.565754633715,4117.917034421889,17758.5172109444,75600.0,1107D110
1107D110_11,"[{'start_time': '00:00:00', 'end_time': '06:00:00', 'offset_from_start': 0, 'status': 'idling'}, {'start_time': '06:00:00', 'end_time': '06:39:25', 'offset_from_start': 3300, 'status': 'operating'}, {'start_time': '06:39:25', 'end_time': '08:13:50', 'offset_from_start': 0, 'status': 'operating'}, {'start_time': '08:13:50', 'end_time': '09:00:00', 'offset_from_start': 0, 'status': 'operating'}, {'start_time': '00:00:00', 'end_time': '15:00:00', 'offset_from_start': 0, 'status': 'idling'}, {'start_time': '15:00:00', 'end_time': '15:39:25', 'offset_from_start': 3300, 'status': 'operating'}, {'start_time': '15:39:25', 'end_time': '17:13:50', 'offset_from_start': 0, 'status': 'operating'}, {'start_time': '17:13:50', 'end_time': '18:48:15', 'offset_from_start': 0, 'status': 'operating'}, {'start_time': '18:48:15', 'end_time': '20:22:40', 'offset_from_start': 0, 'status': 'operating'}, {'start_time': '20:22:40', 'end_time': '21:00:00', 'offset_from_start': 0, 'status': 'operating'}]",5.719329214474845,150.87847093164967,10523.565754633717,4117.917034421892,17758.517210944374,75600.0,1107D110
1107D110_12,"[{'start_time': '00:00:00', 'end_time': '06:00:00', 'offset_from_start': 0, 'status': 'idling'}, {'start_time': '06:00:00', 'end_time': '06:34:25', 'offset_from_start': 3600, 'status': 'operating'}, {'start_time': '06:34:25', 'end_time': '08:08:50', 'offset_from_start': 0, 'status': 'operating'}, {'start_time': '08:08:50', 'end_time': '09:00:00', 'offset_from_start': 0, 'status': 'operating'}, {'start_time': '00:00:00', 'end_time': '15:00:00', 'offset_from_start': 0, 'status': 'idling'}, {'start_time': '15:00:00', 'end_time': '15:34:25', 'offset_from_start': 3600, 'status': 'operating'}, {'start_time': '15:34:25', 'end_time': '17:08:50', 'offset_from_start': 0, 'status': 'operating'}, {'start_time': '17:08:50', 'end_time': '18:43:15', 'offset_from_start': 0, 'status': 'operating'}, {'start_time': '18:43:15', 'end_time': '20:17:40', 'offset_from_start': 0, 'status': 'operating'}, {'start_time': '20:17:40', 'end_time': '21:00:00', 'offset_from_start': 0, 'status': 'operating'}]",5.719329214474845,150.87847093164967,10523.565754633713,4117.917034421892,17758.51721094439,75600.0,1107D110
1107D110_13,"[{'start_time': '00:00:00', 'end_time': '06:00:00', 'offset_from_start': 0, 'status': 'idling'}, {'start_time': '06:00:00', 'end_time': '06:29:25', 'offset_from_start': 3900, 'status': 'operating'}, {'start_time': '06:29:25', 'end_time': '08:03:50', 'offset_from_start': 0, 'status': 'operating'}, {'start_time': '08:03:50', 'end_time': '09:00:00', 'offset_from_start': 0, 'status': 'operating'}, {'start_time': '00:00:00', 'end_time': '15:00:00', 'offset_from_start': 0, 'status': 'idling'}, {'start_time': '15:00:00', 'end_time': '15:29:25', 'offset_from_start': 3900, 'status': 'operating'}, {'start_time': '15:29:25', 'end_time': '17:03:50', 'offset_from_start': 0, 'status': 'operating'}, {'start_time': '17:03:50', 'end_time': '18:38:15', 'offset_from_start': 0, 'status': 'operating'}, {'start_time': '18:38:15', 'end_time': '20:12:40', 'offset_from_start': 0, 'status': 'operating'}, {'start_time': '20:12:40', 'end_time': '21:00:00', 'offset_from_start': 0, 'status': 'operating'}]",5.719329214474846,150.8784709316497,10523.565754633717,4117.917034421894,17758.517210944407,75600.0,1107D110
1107D110_14,"[{'start_time': '00:00:00', 'end_time': '06:00:00', 'offset_from_start': 0, 'status': 'idling'}, {'start_time': '06:00:00', 'end_time': '06:24:25', 'offset_from_start': 4200, 'status': 'operating'}, {'start_time': '06:24:25', 'end_time': '07:58:50', 'offset_from_start': 0, 'status': 'operating'}, {'start_time': '07:58:50', 'end_time': '09:00:00', 'offset_from_start': 0, 'status': 'operating'}, {'start_time': '00:00:00', 'end_time': '15:00:00', 'offset_from_start': 0, 'status': 'idling'}, {'start_time': '15:00:00', 'end_time': '15:24:25', 'offset_from_start': 4200, 'status': 'operating'}, {'start_time': '15:24:25', 'end_time': '16:58:50', 'offset_from_start': 0, 'status': 'operating'}, {'start_time': '16:58:50', 'end_time': '18:33:15', 'offset_from_start': 0, 'status': 'operating'}, {'start_time': '18:33:15', 'end_time': '20:07:40', 'offset_from_start': 0, 'status': 'operating'}, {'start_time': '20:07:40', 'end_time': '21:00:00', 'offset_from_start': 0, 'status': 'operating'}]",5.719329214474845,150.87847093164967,10523.565754633713,4117.917034421888,17758.51721094439,75600.0,1107D110
1107D110_15,"[{'start_time': '00:00:00', 'end_time': '06:00:00', 'offset_from_start': 0, 'status': 'idling'}, {'start_time': '06:00:00', 'end_time': '06:19:25', 'offset_from_start': 4500, 'status': 'operating'}, {'start_time': '06:19:25', 'end_time': '07:53:50', 'offset_from_start': 0, 'status': 'operating'}, {'start_time': '07:53:50', 'end_time': '09:00:00', 'offset_from_start': 0, 'status': 'operating'}, {'start_time': '00:00:00', 'end_time': '15:00:00', 'offset_from_start': 0, 'status': 'idling'}, {'start_time': '15:00:00', 'end_time': '15:19:25', 'offset_from_start': 4500, 'status': 'operating'}, {'start_time': '15:19:25', 'end_time': '16:53:50', 'offset_from_start': 0, 'status': 'operating'}, {'start_time': '16:53:50', 'end_time': '18:28:15', 'offset_from_start': 0, 'status': 'operating'}, {'start_time': '18:28:15', 'end_time': '20:02:40', 'offset_from_start': 0, 'status': 'operating'}, {'start_time': '20:02:40', 'end_time': '21:00:00', 'offset_from_start': 0, 'status': 'operating'}]",5.719329214474845,150.87847093164967,10523.565754633717,4117.917034421898,17758.517210944403,75600.0,1107D110
1107D110_16,"[{'start_time': '00:00:00', 'end_time': '06:00:00', 'offset_from_start': 0, 'status': 'idling'}, {'start_time': '06:00:00', 'end_time': '06:14:25', 'offset_from_start': 4800, 'status': 'operating'}, {'start_time': '06:14:25', 'end_time': '07:48:50', 'offset_from_start': 0, 'status': 'operating'}, {'start_time': '07:48:50', 'end_time': '09:00:00', 'offset_from_start': 0, 'status': 'operating'}, {'start_time': '00:00:00', 'end_time': '15:00:00', 'offset_from_start': 0, 'status': 'idling'}, {'start_time': '15:00:00', 'end_time': '15:14:25', 'offset_from_start': 4800, 'status': 'operating'}, {'start_time': '15:14:25', 'end_time': '16:48:50', 'offset_from_start': 0, 'status': 'operating'}, {'start_time': '16:48:50', 'end_time': '18:23:15', 'offset_from_start': 0, 'status': 'operating'}, {'start_time': '18:23:15', 'end_time': '19:57:40', 'offset_from_start': 0, 'status': 'operating'}, {'start_time': '19:57:40', 'end_time': '21:00:00', 'offset_from_start': 0, 'status': 'operating'}]",5.719329214474845,150.87847093164967,10523.565754633713,4117.917034421883,17758.517210944403,75600.0,1107D110
1107D110_17,"[{'start_time': '00:00:00', 'end_time': '06:00:00', 'offset_from_start': 0, 'status': 'idling'}, {'start_time': '06:00:00', 'end_time': '06:09:25', 'offset_from_start': 5100, 'status': 'operating'}, {'start_time': '06:09:25', 'end_time': '07:43:50', 'offset_from_start': 0, 'status': 'operating'}, {'start_time': '07:43:50', 'end_time': '09:00:00', 'offset_from_start': 0, 'status': 'operating'}, {'start_time': '00:00:00', 'end_time': '15:00:00', 'offset_from_start': 0, 'status': 'idling'}, {'start_time': '15:00:00', 'end_time': '15:09:25', 'offset_from_start': 5100, 'status': 'operating'}, {'start_time': '15:09:25', 'end_time': '16:43:50', 'offset_from_start': 0, 'status': 'operating'}, {'start_time': '16:43:50', 'end_time': '18:18:15', 'offset_from_start': 0, 'status': 'operating'}, {'start_time': '18:18:15', 'end_time': '19:52:40', 'offset_from_start': 0, 'status': 'operating'}, {'start_time': '19:52:40', 'end_time': '21:00:00', 'offset_from_start': 0, 'status': 'operating'}]",5.719329214474845,150.87847093164967,10523.565754633717,4117.917034421885,17758.51721094438,75600.0,1107D110
1107D110_18,"[{'start_time': '00:00:00', 'end_time': '06:00:00', 'offset_from_start': 0, 'status': 'idling'}, {'start_time': '06:00:00', 'end_time': '06:04:25', 'offset_from_start': 5400, 'status': 'operating'}, {'start_time': '06:04:25', 'end_time': '07:38:50', 'offset_from_start': 0, 'status': 'operating'}, {'start_time': '07:38:50', 'end_time': '09:00:00', 'offset_from_start': 0, 'status': 'operating'}, {'start_time': '00:00:00', 'end_time': '15:00:00', 'offset_from_start': 0, 'status': 'idling'}, {'start_time': '15:00:00', 'end_time': '15:04:25', 'offset_from_start': 5400, 'status': 'operating'}, {'start_time': '15:04:25', 'end_time': '16:38:50', 'offset_from_start': 0, 'status': 'operating'}, {'start_time': '16:38:50', 'end_time': '18:13:15', 'offset_from_start': 0, 'status': 'operating'}, {'start_time': '18:13:15', 'end_time': '19:47:40', 'offset_from_start': 0, 'status': 'operating'}, {'start_time': '19:47:40', 'end_time': '21:00:00', 'offset_from_start': 0, 'status': 'operating'}]",5.719329214474846,150.8784709316497,10523.565754633713,4117.917034421886,17758.517210944392,75600.0,1107D110
